Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [16] RollsumDigest (rollsum.h:71 @ 606b) [308] blake2b_compress (blake2b-ref.c:209 @ 9667) [239] rotr64 (blake2-impl.h:155 @ 940c)
  [40] RollsumRotate (rollsum.h:51 @ 5fac) [190] blake2b_compress (blake2b-ref.c:209 @ 9672) [240] rotr64 (blake2-impl.h:155 @ 9431)
  [50] RollsumRotate (rollsum.h:52 @ 5fae) [309] blake2b_compress (blake2b-ref.c:208 @ 9683) [355] rotr64 (blake2-impl.h:155 @ 9452)
   [7] RollsumRotate (rollsum.h:52 @ 5fb8) [97] blake2b_compress (blake2b-ref.c:208 @ 968d) [356] rotr64 (blake2-impl.h:155 @ 9477)
   [6] RollsumRotate (rollsum.h:51 @ 5fc0) [310] blake2b_compress (blake2b-ref.c:209 @ 9696) [241] rotr64 (blake2-impl.h:155 @ 9481)
  [19] RollsumRotate (rollsum.h:52 @ 5fca) [129] blake2b_compress (blake2b-ref.c:209 @ 96a7) [242] rotr64 (blake2-impl.h:155 @ 949f)
 [416] RollsumUpdate (rollsum.c:31 @ 7dd0) [311] blake2b_compress (blake2b-ref.c:209 @ 96b1) [243] rotr64 (blake2-impl.h:155 @ 94f1)
 [145] RollsumUpdate (rollsum.c:38 @ 7dfe) [98] blake2b_compress (blake2b-ref.c:209 @ 96bb) [244] rotr64 (blake2-impl.h:155 @ 9527)
  [65] RollsumUpdate (rollsum.c:39 @ 7e20) [99] blake2b_compress (blake2b-ref.c:209 @ 96c4) [357] rotr64 (blake2-impl.h:155 @ 957e)
  [17] RollsumUpdate (rollsum.c:39 @ 7e2d) [130] blake2b_compress (blake2b-ref.c:209 @ 9701) [358] rotr64 (blake2-impl.h:155 @ 9592)
 [119] RollsumUpdate (rollsum.c:38 @ 7eea) [312] blake2b_compress (blake2b-ref.c:209 @ 9712) [245] rotr64 (blake2-impl.h:155 @ 95af)
 [2866] _hashtable_free (hashtable.c:60 @ 6640) [191] blake2b_compress (blake2b-ref.c:209 @ 972d) [359] rotr64 (blake2-impl.h:155 @ 95de)
 [2867] _hashtable_new (hashtable.c:37 @ 6560) [131] blake2b_compress (blake2b-ref.c:209 @ 9737) [246] rotr64 (blake2-impl.h:155 @ 95ec)
  [56] blake2b_compress (blake2b-ref.c:178 @ 84a0) [192] blake2b_compress (blake2b-ref.c:209 @ 9791) [360] rotr64 (blake2-impl.h:155 @ 95f3)
 [146] blake2b_compress (blake2b-ref.c:183 @ 84ba) [100] blake2b_compress (blake2b-ref.c:209 @ 97f5) [361] rotr64 (blake2-impl.h:155 @ 961e)
  [51] blake2b_compress (blake2b-ref.c:178 @ 84bc) [313] blake2b_compress (blake2b-ref.c:209 @ 9824) [362] rotr64 (blake2-impl.h:155 @ 9632)
  [44] blake2b_compress (blake2b-ref.c:184 @ 84d0) [193] blake2b_compress (blake2b-ref.c:209 @ 9831) [363] rotr64 (blake2-impl.h:155 @ 9664)
  [52] blake2b_compress (blake2b-ref.c:183 @ 84d8) [194] blake2b_compress (blake2b-ref.c:209 @ 9842) [364] rotr64 (blake2-impl.h:155 @ 967f)
  [54] blake2b_compress (blake2b-ref.c:187 @ 84e9) [101] blake2b_compress (blake2b-ref.c:210 @ 9868) [365] rotr64 (blake2-impl.h:155 @ 9693)
  [57] blake2b_compress (blake2b-ref.c:188 @ 84f8) [102] blake2b_compress (blake2b-ref.c:210 @ 98b9) [366] rotr64 (blake2-impl.h:155 @ 96a3)
  [58] blake2b_compress (blake2b-ref.c:187 @ 8500) [103] blake2b_compress (blake2b-ref.c:210 @ 98f1) [247] rotr64 (blake2-impl.h:155 @ 96ad)
  [77] blake2b_compress (blake2b-ref.c:200 @ 850a) [195] blake2b_compress (blake2b-ref.c:210 @ 9959) [367] rotr64 (blake2-impl.h:155 @ 96b7)
 [147] blake2b_compress (blake2b-ref.c:200 @ 85c6) [314] blake2b_compress (blake2b-ref.c:210 @ 9963) [248] rotr64 (blake2-impl.h:155 @ 970e)
  [78] blake2b_compress (blake2b-ref.c:200 @ 85da) [315] blake2b_compress (blake2b-ref.c:210 @ 9973) [368] rotr64 (blake2-impl.h:155 @ 974e)
 [148] blake2b_compress (blake2b-ref.c:200 @ 85e4) [196] blake2b_compress (blake2b-ref.c:210 @ 99a2) [249] rotr64 (blake2-impl.h:155 @ 97dd)
 [149] blake2b_compress (blake2b-ref.c:200 @ 8616) [197] blake2b_compress (blake2b-ref.c:210 @ 99b7) [369] rotr64 (blake2-impl.h:155 @ 982e)
  [79] blake2b_compress (blake2b-ref.c:200 @ 8636) [132] blake2b_compress (blake2b-ref.c:210 @ 99f6) [370] rotr64 (blake2-impl.h:155 @ 983a)
 [140] blake2b_compress (blake2b-ref.c:200 @ 8683) [316] blake2b_compress (blake2b-ref.c:210 @ 9a28) [371] rotr64 (blake2-impl.h:155 @ 984e)
 [267] blake2b_compress (blake2b-ref.c:200 @ 86a0) [104] blake2b_compress (blake2b-ref.c:210 @ 9a39) [250] rotr64 (blake2-impl.h:155 @ 9893)
 [268] blake2b_compress (blake2b-ref.c:200 @ 86a9) [74] blake2b_compress (blake2b-ref.c:210 @ 9a43) [116] rotr64 (blake2-impl.h:155 @ 98b1)
 [150] blake2b_compress (blake2b-ref.c:200 @ 86be) [198] blake2b_compress (blake2b-ref.c:210 @ 9a4d) [251] rotr64 (blake2-impl.h:155 @ 98e0)
 [269] blake2b_compress (blake2b-ref.c:200 @ 86df) [199] blake2b_compress (blake2b-ref.c:211 @ 9a56) [372] rotr64 (blake2-impl.h:155 @ 995f)
  [80] blake2b_compress (blake2b-ref.c:200 @ 86f1) [141] blake2b_compress (blake2b-ref.c:211 @ 9a67) [373] rotr64 (blake2-impl.h:155 @ 996f)
 [270] blake2b_compress (blake2b-ref.c:200 @ 8713) [200] blake2b_compress (blake2b-ref.c:211 @ 9a71) [252] rotr64 (blake2-impl.h:155 @ 999e)
 [151] blake2b_compress (blake2b-ref.c:200 @ 872a) [317] blake2b_compress (blake2b-ref.c:211 @ 9a8b) [253] rotr64 (blake2-impl.h:155 @ 99f2)
 [152] blake2b_compress (blake2b-ref.c:200 @ 8783) [105] blake2b_compress (blake2b-ref.c:211 @ 9a95) [374] rotr64 (blake2-impl.h:155 @ 9a07)
 [271] blake2b_compress (blake2b-ref.c:200 @ 878d) [201] blake2b_compress (blake2b-ref.c:211 @ 9abd) [375] rotr64 (blake2-impl.h:155 @ 9a32)
 [153] blake2b_compress (blake2b-ref.c:201 @ 8796) [106] blake2b_compress (blake2b-ref.c:211 @ 9ad9) [376] rotr64 (blake2-impl.h:155 @ 9a3f)
 [154] blake2b_compress (blake2b-ref.c:201 @ 87a7) [107] blake2b_compress (blake2b-ref.c:211 @ 9af1) [117] rotr64 (blake2-impl.h:155 @ 9a49)
  [70] blake2b_compress (blake2b-ref.c:201 @ 87b1) [318] blake2b_compress (blake2b-ref.c:211 @ 9b1a) [254] rotr64 (blake2-impl.h:155 @ 9a53)
  [81] blake2b_compress (blake2b-ref.c:201 @ 87bb) [108] blake2b_compress (blake2b-ref.c:211 @ 9b2f) [143] rotr64 (blake2-impl.h:155 @ 9a63)
  [82] blake2b_compress (blake2b-ref.c:201 @ 87c4) [202] blake2b_compress (blake2b-ref.c:211 @ 9b5d) [255] rotr64 (blake2-impl.h:155 @ 9a6d)
  [83] blake2b_compress (blake2b-ref.c:201 @ 87e9) [203] blake2b_compress (blake2b-ref.c:211 @ 9b67) [377] rotr64 (blake2-impl.h:155 @ 9a92)
 [155] blake2b_compress (blake2b-ref.c:201 @ 882d) [204] blake2b_compress (blake2b-ref.c:211 @ 9bc0) [256] rotr64 (blake2-impl.h:155 @ 9b00)
 [156] blake2b_compress (blake2b-ref.c:201 @ 8837) [205] blake2b_compress (blake2b-ref.c:211 @ 9bdf) [378] rotr64 (blake2-impl.h:155 @ 9b14)
  [84] blake2b_compress (blake2b-ref.c:201 @ 886c) [206] blake2b_compress (blake2b-ref.c:211 @ 9bed) [257] rotr64 (blake2-impl.h:155 @ 9b93)
 [157] blake2b_compress (blake2b-ref.c:201 @ 8891) [133] blake2b_compress (blake2b-ref.c:211 @ 9bff) [258] rotr64 (blake2-impl.h:155 @ 9bbc)
 [120] blake2b_compress (blake2b-ref.c:201 @ 88a2) [319] blake2b_compress (blake2b-ref.c:211 @ 9c36) [379] rotr64 (blake2-impl.h:155 @ 9bdb)
 [158] blake2b_compress (blake2b-ref.c:201 @ 88b1) [109] blake2b_compress (blake2b-ref.c:211 @ 9c44) [380] rotr64 (blake2-impl.h:155 @ 9be6)
  [85] blake2b_compress (blake2b-ref.c:201 @ 88c9) [69] blake2b_compress (blake2b-ref.c:211 @ 9c51) [381] rotr64 (blake2-impl.h:155 @ 9bfb)
 [159] blake2b_compress (blake2b-ref.c:201 @ 88e0) [75] blake2b_compress (blake2b-ref.c:211 @ 9c6a) [382] rotr64 (blake2-impl.h:155 @ 9c32)
 [160] blake2b_compress (blake2b-ref.c:201 @ 88f5) [34] blake2b_compress (blake2b-ref.c:214 @ 9c8c) [259] rotr64 (blake2-impl.h:155 @ 9c4d)
 [272] blake2b_compress (blake2b-ref.c:201 @ 8942) [110] blake2b_compress (blake2b-ref.c:216 @ 9ca6) [139] rotr64 (blake2-impl.h:155 @ 9c63)
 [273] blake2b_compress (blake2b-ref.c:201 @ 8956) [408] blake2b_final (blake2b-ref.c:249 @ a080) [260] rotr64 (blake2-impl.h:155 @ 9c78)
 [161] blake2b_compress (blake2b-ref.c:202 @ 8968) [207] blake2b_increment_counter (blake2b-ref.c:68 @ 9d90) [419] rs_alloc (util.c:50 @ 4f10)
 [162] blake2b_compress (blake2b-ref.c:202 @ 89c0) [208] blake2b_increment_counter (blake2b-ref.c:68 @ 9da5) [421] rs_alloc_struct0 (util.c:39 @ 4ec0)
  [86] blake2b_compress (blake2b-ref.c:202 @ 89d9) [55] blake2b_increment_counter (blake2b-ref.c:69 @ 9db0) [31] rs_appendmiss (delta.c:287 @ 5fb1)
  [66] blake2b_compress (blake2b-ref.c:202 @ 89ff) [409] blake2b_init (blake2b-ref.c:99 @ 9ee0) [21] rs_appendmiss (delta.c:287 @ 5fd5)
  [87] blake2b_compress (blake2b-ref.c:202 @ 8a46) [410] blake2b_init_param (blake2b-ref.c:82 @ 9e00) [45] rs_appendmiss (delta.c:291 @ 60a0)
 [274] blake2b_compress (blake2b-ref.c:202 @ 8a73) [209] blake2b_update (blake2b-ref.c:246 @ 9d11) [118] rs_appendmiss (delta.c:291 @ 60af)
 [275] blake2b_compress (blake2b-ref.c:202 @ 8aa2) [210] blake2b_update (blake2b-ref.c:235 @ 9d68) [261] rs_block_match_init (sumset.c:59 @ 4742)
 [276] blake2b_compress (blake2b-ref.c:202 @ 8ab7) [320] blake2b_update (blake2b-ref.c:237 @ 9db7) [27] rs_block_match_init (sumset.c:60 @ 474b)
 [277] blake2b_compress (blake2b-ref.c:202 @ 8aec) [411] blake2b_update (blake2b-ref.c:222 @ a060) [37] rs_block_match_init (sumset.c:61 @ 474f)
 [163] blake2b_compress (blake2b-ref.c:202 @ 8b0a) [111] blake2b_update.part.0 (blake2b-ref.c:234 @ 9df2) [38] rs_block_sig_init (sumset.c:35 @ 4753)
 [278] blake2b_compress (blake2b-ref.c:203 @ 8b14) [14] hashtable_find (hashtable.h:292 @ 473b) [383] rs_block_sig_ptr (sumset.c:105 @ 49a8)
 [121] blake2b_compress (blake2b-ref.c:202 @ 8b1b) [28] hashtable_find (hashtable.h:291 @ 4756) [384] rs_build_hash_table (sumset.c:288 @ 49ac)
 [279] blake2b_compress (blake2b-ref.c:202 @ 8b39) [1] hashtable_find (hashtable.h:292 @ 475c) [420] rs_bzero (util.c:34 @ 4ea0)
 [164] blake2b_compress (blake2b-ref.c:202 @ 8b43) [12] hashtable_find (hashtable.h:293 @ 47b2) [412] rs_calc_strong_sum (checksum.c:59 @ 5800)
 [280] blake2b_compress (blake2b-ref.c:202 @ 8b4d) [13] hashtable_find (hashtable.h:294 @ 47b8) [433] rs_delta_begin (delta.c:387 @ 6310)
  [88] blake2b_compress (blake2b-ref.c:203 @ 8b56) [39] mix32 (hashtable.h:149 @ 6077) [434] rs_delta_s_end (delta.c:198 @ 5930)
 [122] blake2b_compress (blake2b-ref.c:203 @ 8b67) [23] mix32 (hashtable.h:150 @ 607c) [435] rs_delta_s_flush (delta.c:161 @ 5950)
 [123] blake2b_compress (blake2b-ref.c:203 @ 8b71) [10] mix32 (hashtable.h:151 @ 6082) [436] rs_delta_s_header (delta.c:375 @ 5880)
 [165] blake2b_compress (blake2b-ref.c:203 @ 8b7b) [24] mix32 (hashtable.h:152 @ 6089) [406] rs_delta_s_scan (delta.c:120 @ 5e60)
 [281] blake2b_compress (blake2b-ref.c:203 @ 8ba9) [8] mix32 (hashtable.h:153 @ 608f) [36] rs_delta_s_scan (delta.c:133 @ 5eb8)
 [166] blake2b_compress (blake2b-ref.c:203 @ 8bed) [42] rabinkarp_update (rabinkarp.h:86 @ 5f6c) [47] rs_delta_s_scan (delta.c:135 @ 5f7b)
  [64] blake2b_compress (blake2b-ref.c:203 @ 8bf7) [211] rotr64 (blake2-impl.h:155 @ 85b8) [20] rs_delta_s_scan (delta.c:142 @ 5f85)
 [167] blake2b_compress (blake2b-ref.c:203 @ 8c2c) [212] rotr64 (blake2-impl.h:155 @ 860c) [25] rs_delta_s_scan (delta.c:142 @ 5f96)
 [282] blake2b_compress (blake2b-ref.c:203 @ 8c4a) [142] rotr64 (blake2-impl.h:155 @ 867b) [53] rs_delta_s_scan (delta.c:141 @ 5f9a)
  [67] blake2b_compress (blake2b-ref.c:203 @ 8c64) [321] rotr64 (blake2-impl.h:155 @ 86a6) [35] rs_delta_s_scan (delta.c:142 @ 5f9f)
 [124] blake2b_compress (blake2b-ref.c:203 @ 8c93) [322] rotr64 (blake2-impl.h:155 @ 86ba) [11] rs_delta_s_scan (delta.c:133 @ 60a4)
 [168] blake2b_compress (blake2b-ref.c:203 @ 8c9d) [323] rotr64 (blake2-impl.h:155 @ 86db) [30] rs_delta_s_scan (delta.c:133 @ 60b6)
 [169] blake2b_compress (blake2b-ref.c:203 @ 8cb5) [134] rotr64 (blake2-impl.h:155 @ 870b) [427] rs_emit_copy_cmd (emit.c:81 @ 6460)
 [283] blake2b_compress (blake2b-ref.c:203 @ 8cf1) [324] rotr64 (blake2-impl.h:155 @ 8793) [437] rs_emit_delta_header (emit.c:41 @ 63a0)
 [284] blake2b_compress (blake2b-ref.c:203 @ 8d05) [213] rotr64 (blake2-impl.h:155 @ 87c1) [438] rs_emit_end_cmd (emit.c:124 @ 6540)
 [285] blake2b_compress (blake2b-ref.c:203 @ 8d22) [214] rotr64 (blake2-impl.h:155 @ 87fd) [417] rs_emit_literal_cmd (emit.c:48 @ 63c0)
  [71] blake2b_compress (blake2b-ref.c:204 @ 8d5b) [325] rotr64 (blake2-impl.h:155 @ 889e) [385] rs_emit_literal_cmd (emit.c:72 @ 63f2)
 [170] blake2b_compress (blake2b-ref.c:204 @ 8d79) [215] rotr64 (blake2-impl.h:155 @ 88b4) [386] rs_emit_literal_cmd (emit.c:73 @ 63f9)
 [171] blake2b_compress (blake2b-ref.c:204 @ 8d8d) [216] rotr64 (blake2-impl.h:155 @ 88dd) [439] rs_file_size (fileutil.c:123 @ 3ec0)
  [89] blake2b_compress (blake2b-ref.c:204 @ 8db8) [112] rotr64 (blake2-impl.h:155 @ 88f1) [422] rs_filebuf_free (buf.c:68 @ 5560)
 [172] blake2b_compress (blake2b-ref.c:204 @ 8df2) [217] rotr64 (blake2-impl.h:155 @ 893a) [423] rs_filebuf_new (buf.c:57 @ 5500)
 [173] blake2b_compress (blake2b-ref.c:204 @ 8e06) [113] rotr64 (blake2-impl.h:155 @ 894e) [33] rs_findmatch (delta.c:228 @ 5edd)
 [286] blake2b_compress (blake2b-ref.c:204 @ 8e2c) [218] rotr64 (blake2-impl.h:155 @ 89a4) [43] rs_findmatch (delta.c:225 @ 5ee1)
  [62] blake2b_compress (blake2b-ref.c:204 @ 8e33) [219] rotr64 (blake2-impl.h:155 @ 89cc) [41] rs_findmatch (delta.c:228 @ 5ee5)
  [72] blake2b_compress (blake2b-ref.c:204 @ 8e77) [135] rotr64 (blake2-impl.h:155 @ 8a3e) [2] rs_findmatch (delta.c:244 @ 5f70)
 [287] blake2b_compress (blake2b-ref.c:204 @ 8ea2) [76] rotr64 (blake2-impl.h:155 @ 8a52) [48] rs_findmatch (delta.c:245 @ 605c)
 [288] blake2b_compress (blake2b-ref.c:204 @ 8eac) [220] rotr64 (blake2-impl.h:155 @ 8a9e) [428] rs_format_stats (stats.c:41 @ 40c0)
 [289] blake2b_compress (blake2b-ref.c:204 @ 8eb6) [326] rotr64 (blake2-impl.h:155 @ 8ab3) [397] rs_infilebuf_fill (buf.c:78 @ 55a0)
 [174] blake2b_compress (blake2b-ref.c:204 @ 8eca) [221] rotr64 (blake2-impl.h:155 @ 8ae8) [262] rs_infilebuf_fill (buf.c:126 @ 55d1)
 [290] blake2b_compress (blake2b-ref.c:205 @ 8ee7) [327] rotr64 (blake2-impl.h:155 @ 8af2) [413] rs_int_len (netint.c:120 @ 76a0)
 [175] blake2b_compress (blake2b-ref.c:204 @ 8f0d) [222] rotr64 (blake2-impl.h:155 @ 8b32) [429] rs_job_drive (job.c:154 @ 6910)
 [176] blake2b_compress (blake2b-ref.c:205 @ 8f31) [328] rotr64 (blake2-impl.h:155 @ 8b3f) [430] rs_job_free (job.c:67 @ 6740)
 [177] blake2b_compress (blake2b-ref.c:205 @ 8f3b) [329] rotr64 (blake2-impl.h:155 @ 8b53) [398] rs_job_iter (job.c:94 @ 67a0)
  [90] blake2b_compress (blake2b-ref.c:205 @ 8f44) [330] rotr64 (blake2-impl.h:155 @ 8b63) [431] rs_job_new (job.c:49 @ 66e0)
 [178] blake2b_compress (blake2b-ref.c:205 @ 8f81) [331] rotr64 (blake2-impl.h:155 @ 8b77) [263] rs_job_work (job.c:126 @ 67db)
 [291] blake2b_compress (blake2b-ref.c:205 @ 8f92) [332] rotr64 (blake2-impl.h:155 @ 8bb3) [440] rs_loadsig_begin (readsums.c:138 @ 7d80)
 [179] blake2b_compress (blake2b-ref.c:205 @ 8fad) [223] rotr64 (blake2-impl.h:155 @ 8bbd) [441] rs_loadsig_s_blocklen (readsums.c:107 @ 7c20)
 [292] blake2b_compress (blake2b-ref.c:205 @ 8fb7) [224] rotr64 (blake2-impl.h:155 @ 8bd8) [442] rs_loadsig_s_magic (readsums.c:125 @ 7b80)
  [59] blake2b_compress (blake2b-ref.c:205 @ 8fec) [333] rotr64 (blake2-impl.h:155 @ 8c0e) [399] rs_loadsig_s_strong (readsums.c:72 @ 7d20)
 [180] blake2b_compress (blake2b-ref.c:205 @ 9022) [334] rotr64 (blake2-impl.h:155 @ 8c46) [443] rs_loadsig_s_stronglen (readsums.c:85 @ 7c90)
  [91] blake2b_compress (blake2b-ref.c:205 @ 9060) [136] rotr64 (blake2-impl.h:155 @ 8c8c) [402] rs_loadsig_s_weak (readsums.c:57 @ 7bc0)
  [60] blake2b_compress (blake2b-ref.c:205 @ 9075) [335] rotr64 (blake2-impl.h:155 @ 8cf7) [424] rs_log0 (trace.c:97 @ 4e00)
 [181] blake2b_compress (blake2b-ref.c:205 @ 90a4) [336] rotr64 (blake2-impl.h:155 @ 8d0b) [425] rs_log_va (trace.c:76 @ 4cb0)
 [293] blake2b_compress (blake2b-ref.c:205 @ 90d6) [225] rotr64 (blake2-impl.h:155 @ 8d15) [404] rs_outfilebuf_drain (buf.c:131 @ 5690)
  [92] blake2b_compress (blake2b-ref.c:206 @ 90e8) [337] rotr64 (blake2-impl.h:155 @ 8d1f) [144] rs_scoop_input (scoop.c:68 @ 7f80)
  [63] blake2b_compress (blake2b-ref.c:206 @ 911b) [226] rotr64 (blake2-impl.h:155 @ 8d25) [395] rs_scoop_read (scoop.c:193 @ 81a0)
  [93] blake2b_compress (blake2b-ref.c:206 @ 914d) [338] rotr64 (blake2-impl.h:155 @ 8d53) [396] rs_scoop_readahead (scoop.c:149 @ 8100)
  [94] blake2b_compress (blake2b-ref.c:206 @ 9171) [339] rotr64 (blake2-impl.h:155 @ 8dee) [405] rs_scoop_total_avail (scoop.c:228 @ 8230)
 [294] blake2b_compress (blake2b-ref.c:206 @ 91c6) [340] rotr64 (blake2-impl.h:155 @ 8dfe) [264] rs_scoop_total_avail (scoop.c:230 @ 824a)
 [295] blake2b_compress (blake2b-ref.c:206 @ 91e3) [227] rotr64 (blake2-impl.h:155 @ 8e2f) [444] rs_sig_args (sumset.c:119 @ 42f0)
 [296] blake2b_compress (blake2b-ref.c:206 @ 91ec) [341] rotr64 (blake2-impl.h:155 @ 8e73) [407] rs_signature_add_block (sumset.c:228 @ 4630)
  [73] blake2b_compress (blake2b-ref.c:206 @ 91f3) [342] rotr64 (blake2-impl.h:155 @ 8e9e) [29] rs_signature_add_block (sumset.c:235 @ 4718)
 [297] blake2b_compress (blake2b-ref.c:206 @ 926c) [343] rotr64 (blake2-impl.h:155 @ 8eb2) [445] rs_signature_done (sumset.c:219 @ 45f0)
 [182] blake2b_compress (blake2b-ref.c:206 @ 92a8) [344] rotr64 (blake2-impl.h:155 @ 8ec7) [4] rs_signature_find_match (sumset.c:247 @ 4720)
 [125] blake2b_compress (blake2b-ref.c:206 @ 92c3) [345] rotr64 (blake2-impl.h:155 @ 8eee) [3] rs_signature_find_match (sumset.c:253 @ 4737)
 [298] blake2b_compress (blake2b-ref.c:207 @ 92f1) [228] rotr64 (blake2-impl.h:155 @ 8f13) [32] rs_signature_find_match (sumset.c:247 @ 4746)
 [299] blake2b_compress (blake2b-ref.c:207 @ 92fb) [229] rotr64 (blake2-impl.h:155 @ 8f41) [9] rs_signature_find_match (sumset.c:257 @ 485b)
  [68] blake2b_compress (blake2b-ref.c:207 @ 9377) [137] rotr64 (blake2-impl.h:155 @ 8f8e) [15] rs_signature_find_match (sumset.c:256 @ 4874)
 [183] blake2b_compress (blake2b-ref.c:207 @ 9397) [346] rotr64 (blake2-impl.h:155 @ 8fb3) [5] rs_signature_find_match (sumset.c:257 @ 487b)
 [300] blake2b_compress (blake2b-ref.c:207 @ 93d3) [230] rotr64 (blake2-impl.h:155 @ 902e) [446] rs_signature_init (sumset.c:189 @ 4520)
 [184] blake2b_compress (blake2b-ref.c:207 @ 93da) [231] rotr64 (blake2-impl.h:155 @ 9045) [415] rs_squirt_byte (netint.c:52 @ 7500)
 [185] blake2b_compress (blake2b-ref.c:207 @ 93e4) [232] rotr64 (blake2-impl.h:155 @ 905d) [447] rs_squirt_n4 (netint.c:80 @ 7570)
  [61] blake2b_compress (blake2b-ref.c:207 @ 9413) [233] rotr64 (blake2-impl.h:155 @ 9071) [414] rs_squirt_netint (netint.c:65 @ 7530)
 [186] blake2b_compress (blake2b-ref.c:207 @ 941d) [234] rotr64 (blake2-impl.h:155 @ 90ae) [400] rs_suck_n4 (netint.c:110 @ 7660)
 [126] blake2b_compress (blake2b-ref.c:207 @ 9435) [347] rotr64 (blake2-impl.h:155 @ 90ce) [401] rs_suck_netint (netint.c:95 @ 75e0)
 [301] blake2b_compress (blake2b-ref.c:207 @ 9471) [138] rotr64 (blake2-impl.h:155 @ 9113) [426] rs_trace_stderr (trace.c:106 @ 4da0)
 [302] blake2b_compress (blake2b-ref.c:207 @ 9499) [235] rotr64 (blake2-impl.h:155 @ 9131) [394] rs_tube_catchup (tube.c:137 @ 8250)
 [303] blake2b_compress (blake2b-ref.c:207 @ 94a2) [114] rotr64 (blake2-impl.h:155 @ 9160) [418] rs_tube_copy (tube.c:179 @ 8440)
 [187] blake2b_compress (blake2b-ref.c:208 @ 950d) [348] rotr64 (blake2-impl.h:155 @ 91be) [387] rs_tube_copy_from_scoop (tube.c:99 @ 8359)
  [95] blake2b_compress (blake2b-ref.c:208 @ 9538) [349] rotr64 (blake2-impl.h:155 @ 91df) [265] rs_tube_copy_from_scoop (tube.c:102 @ 8373)
 [304] blake2b_compress (blake2b-ref.c:208 @ 9572) [350] rotr64 (blake2-impl.h:155 @ 91ef) [388] rs_tube_copy_from_scoop (tube.c:104 @ 837a)
 [127] blake2b_compress (blake2b-ref.c:208 @ 9586) [351] rotr64 (blake2-impl.h:155 @ 921e) [403] rs_tube_write (tube.c:193 @ 8460)
 [305] blake2b_compress (blake2b-ref.c:208 @ 95ac) [115] rotr64 (blake2-impl.h:155 @ 922c) [432] rs_whole_run (whole.c:61 @ 5040)
  [96] blake2b_compress (blake2b-ref.c:208 @ 95b3) [352] rotr64 (blake2-impl.h:155 @ 9272) [18] weaksum_digest (checksum.h:116 @ 6063)
 [306] blake2b_compress (blake2b-ref.c:208 @ 95f0) [353] rotr64 (blake2-impl.h:155 @ 92bf) [46] weaksum_digest (checksum.h:118 @ 6096)
 [188] blake2b_compress (blake2b-ref.c:208 @ 9615) [236] rotr64 (blake2-impl.h:155 @ 92f7) [22] weaksum_rotate (checksum.h:92 @ 5f93)
 [307] blake2b_compress (blake2b-ref.c:208 @ 9622) [237] rotr64 (blake2-impl.h:155 @ 938e) [26] weaksum_rotate (checksum.h:92 @ 5fa4)
 [128] blake2b_compress (blake2b-ref.c:208 @ 962c) [238] rotr64 (blake2-impl.h:155 @ 93b5) [49] weaksum_update (checksum.h:84 @ 6040)
 [189] blake2b_compress (blake2b-ref.c:208 @ 9636) [354] rotr64 (blake2-impl.h:155 @ 93d6)
