Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00       1/1           rs_signature_done (sumset.c:219 @ 45f0) [491]
[2866]   0.0    0.00    0.00       1         _hashtable_free (hashtable.c:60 @ 6640) [2866]
-----------------------------------------------
                0.00    0.00       1/1           hashtable_new (hashtable.h:227 @ 495a) [867]
[2867]   0.0    0.00    0.00       1         _hashtable_new (hashtable.c:37 @ 6560) [2867]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2019 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [34] RollsumInit (rollsum.h:46 @ 6206) [150] blake2b_compress (blake2b-ref.c:211 @ 9b9e) [292] rotr64 (blake2-impl.h:155 @ 9c40)
  [98] RollsumUpdate (rollsum.c:38 @ 7f70) [121] blake2b_compress (blake2b-ref.c:211 @ 9ba8) [158] rotr64 (blake2-impl.h:155 @ 9c78)
 [2866] _hashtable_free (hashtable.c:60 @ 6640) [368] blake2b_compress (blake2b-ref.c:211 @ 9bdf) [466] rs_alloc (util.c:50 @ 4f10)
 [2867] _hashtable_new (hashtable.c:37 @ 6560) [229] blake2b_compress (blake2b-ref.c:211 @ 9bed) [468] rs_alloc_struct0 (util.c:39 @ 4ec0)
  [71] blake2b_compress (blake2b-ref.c:178 @ 84a0) [122] blake2b_compress (blake2b-ref.c:211 @ 9c10) [423] rs_appendmatch (delta.c:258 @ 6278)
 [167] blake2b_compress (blake2b-ref.c:183 @ 84ba) [230] blake2b_compress (blake2b-ref.c:211 @ 9c44) [15] rs_appendmiss (delta.c:287 @ 5fd5)
  [44] blake2b_compress (blake2b-ref.c:178 @ 84bc) [231] blake2b_compress (blake2b-ref.c:211 @ 9c51) [50] rs_appendmiss (delta.c:291 @ 60a0)
  [31] blake2b_compress (blake2b-ref.c:184 @ 84d0) [232] blake2b_compress (blake2b-ref.c:211 @ 9c6a) [64] rs_appendmiss (delta.c:291 @ 60af)
  [40] blake2b_compress (blake2b-ref.c:183 @ 84d8) [90] blake2b_compress (blake2b-ref.c:213 @ 9c82) [17] rs_appendmiss (delta.c:287 @ 60f5)
  [60] blake2b_compress (blake2b-ref.c:187 @ 84e9) [32] blake2b_compress (blake2b-ref.c:214 @ 9c8c) [293] rs_appendmiss (delta.c:287 @ 6107)
  [36] blake2b_compress (blake2b-ref.c:188 @ 84f8) [233] blake2b_compress (blake2b-ref.c:213 @ 9ca1) [294] rs_block_match_cmp (sumset.c:68 @ 47d3)
  [54] blake2b_compress (blake2b-ref.c:187 @ 8500) [234] blake2b_compress (blake2b-ref.c:216 @ 9ca6) [295] rs_block_match_cmp (sumset.c:76 @ 4807)
  [68] blake2b_compress (blake2b-ref.c:200 @ 850a) [166] blake2b_final (blake2b-ref.c:249 @ a080) [296] rs_block_match_init (sumset.c:59 @ 4742)
 [168] blake2b_compress (blake2b-ref.c:200 @ 85da) [235] blake2b_final (blake2b-ref.c:250 @ a095) [21] rs_block_match_init (sumset.c:60 @ 474b)
  [69] blake2b_compress (blake2b-ref.c:200 @ 8636) [369] blake2b_final (blake2b-ref.c:261 @ a104) [18] rs_block_match_init (sumset.c:61 @ 474f)
 [169] blake2b_compress (blake2b-ref.c:200 @ 8683) [139] blake2b_final (blake2b-ref.c:262 @ a11b) [65] rs_block_sig_idx (sumset.c:114 @ 4852)
 [328] blake2b_compress (blake2b-ref.c:200 @ 8696) [236] blake2b_final (blake2b-ref.c:264 @ a12a) [297] rs_block_sig_init (sumset.c:37 @ 46af)
 [170] blake2b_compress (blake2b-ref.c:200 @ 86a9) [237] blake2b_final (blake2b-ref.c:264 @ a139) [26] rs_block_sig_init (sumset.c:35 @ 4753)
 [171] blake2b_compress (blake2b-ref.c:200 @ 86be) [238] blake2b_increment_counter (blake2b-ref.c:68 @ a0d9) [424] rs_block_sig_ptr (sumset.c:106 @ 46a0)
 [172] blake2b_compress (blake2b-ref.c:200 @ 871c) [457] blake2b_init (blake2b-ref.c:99 @ 9ee0) [425] rs_block_sig_ptr (sumset.c:105 @ 46a4)
  [61] blake2b_compress (blake2b-ref.c:200 @ 873c) [371] blake2b_init0 (blake2b-ref.c:77 @ 9e0a) [51] rs_build_hash_table (sumset.c:286 @ 4abb)
 [140] blake2b_compress (blake2b-ref.c:200 @ 8783) [124] blake2b_init0 (blake2b-ref.c:75 @ 9e1f) [467] rs_bzero (util.c:34 @ 4ea0)
 [173] blake2b_compress (blake2b-ref.c:201 @ 8796) [125] blake2b_init0 (blake2b-ref.c:77 @ 9e45) [459] rs_calc_strong_sum (checksum.c:59 @ 5800)
 [329] blake2b_compress (blake2b-ref.c:201 @ 87b1) [80] blake2b_init_key (blake2b-ref.c:124 @ a058) [130] rs_calc_strong_sum (checksum.c:68 @ 582e)
 [174] blake2b_compress (blake2b-ref.c:201 @ 87bb) [327] blake2b_init_param (blake2b-ref.c:82 @ 9e00) [480] rs_delta_begin (delta.c:387 @ 6310)
  [49] blake2b_compress (blake2b-ref.c:201 @ 87c4) [239] blake2b_init_param (blake2b-ref.c:94 @ 9ed1) [481] rs_delta_s_end (delta.c:198 @ 5930)
 [175] blake2b_compress (blake2b-ref.c:201 @ 87e9) [372] blake2b_update (blake2b-ref.c:221 @ 9cc0) [452] rs_delta_s_flush (delta.c:161 @ 5950)
 [330] blake2b_compress (blake2b-ref.c:201 @ 8837) [151] blake2b_update (blake2b-ref.c:227 @ 9cd7) [131] rs_delta_s_flush (delta.c:304 @ 5e5b)
  [99] blake2b_compress (blake2b-ref.c:201 @ 88a2) [373] blake2b_update (blake2b-ref.c:242 @ 9cff) [482] rs_delta_s_header (delta.c:375 @ 5880)
 [176] blake2b_compress (blake2b-ref.c:201 @ 88b1) [374] blake2b_update (blake2b-ref.c:243 @ 9d0a) [97] rs_delta_s_scan (delta.c:120 @ 5e60)
 [100] blake2b_compress (blake2b-ref.c:201 @ 88bc) [240] blake2b_update (blake2b-ref.c:246 @ 9d11) [75] rs_delta_s_scan (delta.c:121 @ 5e77)
 [177] blake2b_compress (blake2b-ref.c:201 @ 88e0) [375] blake2b_update (blake2b-ref.c:230 @ 9d20) [426] rs_delta_s_scan (delta.c:130 @ 5e94)
 [178] blake2b_compress (blake2b-ref.c:201 @ 8924) [152] blake2b_update (blake2b-ref.c:231 @ 9d2b) [427] rs_delta_s_scan (delta.c:132 @ 5eaa)
 [179] blake2b_compress (blake2b-ref.c:201 @ 8931) [126] blake2b_update (blake2b-ref.c:235 @ 9dbc) [55] rs_delta_s_scan (delta.c:133 @ 5eb8)
 [180] blake2b_compress (blake2b-ref.c:201 @ 8956) [458] blake2b_update (blake2b-ref.c:222 @ a060) [48] rs_delta_s_scan (delta.c:135 @ 5f7b)
  [78] blake2b_compress (blake2b-ref.c:202 @ 8968) [241] hashtable_add (hashtable.h:268 @ 4b07) [23] rs_delta_s_scan (delta.c:142 @ 5f85)
 [181] blake2b_compress (blake2b-ref.c:202 @ 89ac) [81] hashtable_add (hashtable.h:273 @ 4b57) [11] rs_delta_s_scan (delta.c:142 @ 5f96)
  [62] blake2b_compress (blake2b-ref.c:202 @ 89d9) [242] hashtable_add (hashtable.h:272 @ 4b62) [45] rs_delta_s_scan (delta.c:141 @ 5f9a)
  [72] blake2b_compress (blake2b-ref.c:202 @ 89ff) [82] hashtable_add (hashtable.h:273 @ 4b67) [24] rs_delta_s_scan (delta.c:142 @ 5f9f)
 [331] blake2b_compress (blake2b-ref.c:202 @ 8a32) [9] hashtable_find (hashtable.h:292 @ 473b) [10] rs_delta_s_scan (delta.c:133 @ 60a4)
 [182] blake2b_compress (blake2b-ref.c:202 @ 8a63) [30] hashtable_find (hashtable.h:291 @ 4756) [37] rs_delta_s_scan (delta.c:133 @ 60b6)
 [332] blake2b_compress (blake2b-ref.c:202 @ 8a6c) [1] hashtable_find (hashtable.h:292 @ 475c) [299] rs_delta_s_scan (delta.c:149 @ 60bf)
 [101] blake2b_compress (blake2b-ref.c:202 @ 8a73) [13] hashtable_find (hashtable.h:293 @ 47b2) [39] rs_delta_s_scan (delta.c:158 @ 60d7)
 [333] blake2b_compress (blake2b-ref.c:202 @ 8ae2) [14] hashtable_find (hashtable.h:294 @ 47b8) [474] rs_emit_copy_cmd (emit.c:81 @ 6460)
 [334] blake2b_compress (blake2b-ref.c:202 @ 8aec) [42] hashtable_find (hashtable.h:296 @ 47cb) [483] rs_emit_delta_header (emit.c:41 @ 63a0)
 [183] blake2b_compress (blake2b-ref.c:202 @ 8b1b) [243] hashtable_find (hashtable.h:292 @ 49c3) [484] rs_emit_end_cmd (emit.c:124 @ 6540)
 [141] blake2b_compress (blake2b-ref.c:202 @ 8b43) [33] hashtable_find (hashtable.h:292 @ 49e5) [464] rs_emit_literal_cmd (emit.c:48 @ 63c0)
 [102] blake2b_compress (blake2b-ref.c:203 @ 8b67) [376] rabinkarp_init (rabinkarp.h:77 @ 626e) [485] rs_file_size (fileutil.c:123 @ 3ec0)
 [142] blake2b_compress (blake2b-ref.c:203 @ 8b7b) [16] rabinkarp_rotate (rabinkarp.h:93 @ 60e8) [469] rs_filebuf_free (buf.c:68 @ 5560)
 [184] blake2b_compress (blake2b-ref.c:203 @ 8b84) [8] rabinkarp_rotate (rabinkarp.h:93 @ 60fc) [300] rs_filebuf_free (buf.c:71 @ 5593)
 [335] blake2b_compress (blake2b-ref.c:203 @ 8bd2) [35] rabinkarp_update (rabinkarp.h:82 @ 5f07) [470] rs_filebuf_new (buf.c:57 @ 5500)
 [336] blake2b_compress (blake2b-ref.c:203 @ 8bf7) [6] rabinkarp_update (rabinkarp.h:83 @ 5f20) [47] rs_findmatch (delta.c:228 @ 5edd)
 [185] blake2b_compress (blake2b-ref.c:203 @ 8c2c) [127] rabinkarp_update (rabinkarp.h:82 @ 5f33) [20] rs_findmatch (delta.c:225 @ 5ee1)
 [337] blake2b_compress (blake2b-ref.c:203 @ 8c5a) [377] rabinkarp_update (rabinkarp.h:85 @ 5f38) [22] rs_findmatch (delta.c:228 @ 5ee5)
 [186] blake2b_compress (blake2b-ref.c:203 @ 8c64) [29] rabinkarp_update (rabinkarp.h:86 @ 5f6c) [428] rs_findmatch (delta.c:230 @ 5ef2)
 [143] blake2b_compress (blake2b-ref.c:203 @ 8cb5) [244] rotr64 (blake2-impl.h:155 @ 85a0) [429] rs_findmatch (delta.c:235 @ 5efc)
 [187] blake2b_compress (blake2b-ref.c:203 @ 8cdd) [378] rotr64 (blake2-impl.h:155 @ 8632) [3] rs_findmatch (delta.c:244 @ 5f70)
 [188] blake2b_compress (blake2b-ref.c:203 @ 8cfb) [153] rotr64 (blake2-impl.h:155 @ 868f) [27] rs_findmatch (delta.c:245 @ 605c)
 [189] blake2b_compress (blake2b-ref.c:203 @ 8d05) [245] rotr64 (blake2-impl.h:155 @ 869c) [475] rs_format_stats (stats.c:41 @ 40c0)
 [103] blake2b_compress (blake2b-ref.c:204 @ 8d28) [246] rotr64 (blake2-impl.h:155 @ 86ba) [301] rs_getinput (delta.c:207 @ 5e82)
 [190] blake2b_compress (blake2b-ref.c:204 @ 8d79) [379] rotr64 (blake2-impl.h:155 @ 877f) [430] rs_getinput (delta.c:208 @ 5e87)
 [191] blake2b_compress (blake2b-ref.c:204 @ 8db8) [380] rotr64 (blake2-impl.h:155 @ 87b7) [96] rs_infilebuf_fill (buf.c:78 @ 55a0)
 [338] blake2b_compress (blake2b-ref.c:204 @ 8deb) [247] rotr64 (blake2-impl.h:155 @ 8818) [76] rs_infilebuf_fill (buf.c:126 @ 55d1)
 [192] blake2b_compress (blake2b-ref.c:204 @ 8df2) [381] rotr64 (blake2-impl.h:155 @ 884e) [302] rs_infilebuf_fill (buf.c:81 @ 55e8)
 [104] blake2b_compress (blake2b-ref.c:204 @ 8e19) [248] rotr64 (blake2-impl.h:155 @ 88b4) [160] rs_infilebuf_fill (buf.c:103 @ 5604)
 [105] blake2b_compress (blake2b-ref.c:204 @ 8e23) [249] rotr64 (blake2-impl.h:155 @ 88dd) [92] rs_infilebuf_fill (buf.c:104 @ 5619)
 [106] blake2b_compress (blake2b-ref.c:204 @ 8e33) [250] rotr64 (blake2-impl.h:155 @ 8920) [461] rs_int_len (netint.c:120 @ 76a0)
 [339] blake2b_compress (blake2b-ref.c:204 @ 8ea2) [251] rotr64 (blake2-impl.h:155 @ 892e) [303] rs_job_complete (job.c:84 @ 6857)
 [144] blake2b_compress (blake2b-ref.c:204 @ 8eb6) [252] rotr64 (blake2-impl.h:155 @ 8962) [476] rs_job_drive (job.c:154 @ 6910)
 [193] blake2b_compress (blake2b-ref.c:204 @ 8eca) [253] rotr64 (blake2-impl.h:155 @ 8990) [431] rs_job_drive (job.c:157 @ 6946)
 [340] blake2b_compress (blake2b-ref.c:205 @ 8ee7) [128] rotr64 (blake2-impl.h:155 @ 89a4) [432] rs_job_drive (job.c:170 @ 6958)
 [107] blake2b_compress (blake2b-ref.c:205 @ 8ef2) [254] rotr64 (blake2-impl.h:155 @ 89b8) [305] rs_job_drive (job.c:160 @ 6972)
 [194] blake2b_compress (blake2b-ref.c:205 @ 8f27) [255] rotr64 (blake2-impl.h:155 @ 89cc) [77] rs_job_drive (job.c:161 @ 6980)
 [195] blake2b_compress (blake2b-ref.c:205 @ 8f3b) [382] rotr64 (blake2-impl.h:155 @ 89fb) [70] rs_job_drive (job.c:166 @ 6997)
 [341] blake2b_compress (blake2b-ref.c:205 @ 8f92) [91] rotr64 (blake2-impl.h:155 @ 8a2a) [161] rs_job_drive (job.c:167 @ 69a5)
 [196] blake2b_compress (blake2b-ref.c:205 @ 8fad) [154] rotr64 (blake2-impl.h:155 @ 8a3e) [477] rs_job_free (job.c:67 @ 6740)
 [108] blake2b_compress (blake2b-ref.c:205 @ 8fd7) [256] rotr64 (blake2-impl.h:155 @ 8a52) [163] rs_job_iter (job.c:94 @ 67a0)
 [197] blake2b_compress (blake2b-ref.c:205 @ 8fec) [383] rotr64 (blake2-impl.h:155 @ 8a6f) [306] rs_job_iter (job.c:101 @ 67b7)
 [198] blake2b_compress (blake2b-ref.c:205 @ 9011) [384] rotr64 (blake2-impl.h:155 @ 8ade) [132] rs_job_iter (job.c:105 @ 6865)
 [199] blake2b_compress (blake2b-ref.c:205 @ 903c) [385] rotr64 (blake2-impl.h:155 @ 8af2) [133] rs_job_iter (job.c:114 @ 686b)
 [109] blake2b_compress (blake2b-ref.c:205 @ 9075) [386] rotr64 (blake2-impl.h:155 @ 8b3f) [478] rs_job_new (job.c:49 @ 66e0)
 [200] blake2b_compress (blake2b-ref.c:205 @ 90a4) [257] rotr64 (blake2-impl.h:155 @ 8b49) [58] rs_job_work (job.c:125 @ 67d0)
 [201] blake2b_compress (blake2b-ref.c:205 @ 90b1) [387] rotr64 (blake2-impl.h:155 @ 8b77) [486] rs_loadsig_begin (readsums.c:138 @ 7d80)
 [145] blake2b_compress (blake2b-ref.c:205 @ 90c2) [258] rotr64 (blake2-impl.h:155 @ 8b81) [487] rs_loadsig_s_blocklen (readsums.c:107 @ 7c20)
 [202] blake2b_compress (blake2b-ref.c:206 @ 90e8) [259] rotr64 (blake2-impl.h:155 @ 8bbd) [488] rs_loadsig_s_magic (readsums.c:125 @ 7b80)
 [110] blake2b_compress (blake2b-ref.c:206 @ 911b) [388] rotr64 (blake2-impl.h:155 @ 8bce) [454] rs_loadsig_s_strong (readsums.c:72 @ 7d20)
 [203] blake2b_compress (blake2b-ref.c:206 @ 9171) [389] rotr64 (blake2-impl.h:155 @ 8bf3) [308] rs_loadsig_s_strong (readsums.c:77 @ 7d2f)
 [342] blake2b_compress (blake2b-ref.c:206 @ 91ab) [260] rotr64 (blake2-impl.h:155 @ 8c28) [309] rs_loadsig_s_strong (readsums.c:82 @ 7d6f)
 [111] blake2b_compress (blake2b-ref.c:206 @ 91b2) [390] rotr64 (blake2-impl.h:155 @ 8c56) [489] rs_loadsig_s_stronglen (readsums.c:85 @ 7c90)
 [204] blake2b_compress (blake2b-ref.c:206 @ 91e3) [391] rotr64 (blake2-impl.h:155 @ 8cd2) [89] rs_loadsig_s_weak (readsums.c:57 @ 7bc0)
 [343] blake2b_compress (blake2b-ref.c:206 @ 91f3) [261] rotr64 (blake2-impl.h:155 @ 8d15) [162] rs_loadsig_s_weak (readsums.c:61 @ 7bcf)
 [205] blake2b_compress (blake2b-ref.c:206 @ 9237) [262] rotr64 (blake2-impl.h:155 @ 8da7) [471] rs_log0 (trace.c:97 @ 4e00)
 [206] blake2b_compress (blake2b-ref.c:206 @ 925b) [392] rotr64 (blake2-impl.h:155 @ 8de7) [472] rs_log_va (trace.c:76 @ 4cb0)
 [344] blake2b_compress (blake2b-ref.c:206 @ 9262) [263] rotr64 (blake2-impl.h:155 @ 8e12) [164] rs_outfilebuf_drain (buf.c:131 @ 5690)
 [207] blake2b_compress (blake2b-ref.c:206 @ 928a) [264] rotr64 (blake2-impl.h:155 @ 8e1f) [134] rs_outfilebuf_drain (buf.c:138 @ 56a7)
 [345] blake2b_compress (blake2b-ref.c:206 @ 92a8) [265] rotr64 (blake2-impl.h:155 @ 8e2f) [88] rs_scoop_input (scoop.c:68 @ 7f80)
 [346] blake2b_compress (blake2b-ref.c:206 @ 92cd) [393] rotr64 (blake2-impl.h:155 @ 8e9e) [310] rs_scoop_input (scoop.c:69 @ 7f97)
 [112] blake2b_compress (blake2b-ref.c:207 @ 9304) [394] rotr64 (blake2-impl.h:155 @ 8ec7) [433] rs_scoop_input (scoop.c:68 @ 7f9b)
 [347] blake2b_compress (blake2b-ref.c:207 @ 933a) [155] rotr64 (blake2-impl.h:155 @ 8eee) [311] rs_scoop_input (scoop.c:102 @ 801e)
 [348] blake2b_compress (blake2b-ref.c:207 @ 9377) [395] rotr64 (blake2-impl.h:155 @ 8f8e) [43] rs_scoop_input (scoop.c:104 @ 8032)
 [113] blake2b_compress (blake2b-ref.c:207 @ 9397) [266] rotr64 (blake2-impl.h:155 @ 8f98) [312] rs_scoop_input (scoop.c:88 @ 8050)
 [208] blake2b_compress (blake2b-ref.c:207 @ 93d3) [267] rotr64 (blake2-impl.h:155 @ 9045) [59] rs_scoop_read (scoop.c:193 @ 81a0)
  [73] blake2b_compress (blake2b-ref.c:207 @ 93e4) [268] rotr64 (blake2-impl.h:155 @ 90ae) [313] rs_scoop_read (scoop.c:197 @ 81b8)
 [349] blake2b_compress (blake2b-ref.c:207 @ 9413) [396] rotr64 (blake2-impl.h:155 @ 90ba) [453] rs_scoop_readahead (scoop.c:149 @ 8100)
 [114] blake2b_compress (blake2b-ref.c:207 @ 945d) [129] rotr64 (blake2-impl.h:155 @ 90e2) [314] rs_scoop_readahead (scoop.c:153 @ 8111)
 [350] blake2b_compress (blake2b-ref.c:207 @ 9485) [269] rotr64 (blake2-impl.h:155 @ 9131) [315] rs_scoop_readahead (scoop.c:149 @ 811c)
 [115] blake2b_compress (blake2b-ref.c:207 @ 948f) [270] rotr64 (blake2-impl.h:155 @ 9160) [316] rs_scoop_readahead (scoop.c:179 @ 817e)
 [351] blake2b_compress (blake2b-ref.c:207 @ 9499) [397] rotr64 (blake2-impl.h:155 @ 91a7) [317] rs_scoop_readahead (scoop.c:179 @ 8197)
 [116] blake2b_compress (blake2b-ref.c:208 @ 94a8) [271] rotr64 (blake2-impl.h:155 @ 91be) [326] rs_scoop_total_avail (scoop.c:228 @ 8230)
  [86] blake2b_compress (blake2b-ref.c:208 @ 94db) [398] rotr64 (blake2-impl.h:155 @ 921e) [159] rs_scoop_total_avail (scoop.c:229 @ 823a)
 [117] blake2b_compress (blake2b-ref.c:208 @ 950d) [156] rotr64 (blake2-impl.h:155 @ 925e) [135] rs_scoop_total_avail (scoop.c:230 @ 824a)
 [209] blake2b_compress (blake2b-ref.c:208 @ 9538) [272] rotr64 (blake2-impl.h:155 @ 9268) [490] rs_sig_args (sumset.c:119 @ 42f0)
 [210] blake2b_compress (blake2b-ref.c:208 @ 9572) [399] rotr64 (blake2-impl.h:155 @ 92b2) [165] rs_signature_add_block (sumset.c:228 @ 4630)
 [352] blake2b_compress (blake2b-ref.c:208 @ 9586) [400] rotr64 (blake2-impl.h:155 @ 92d3) [19] rs_signature_add_block (sumset.c:235 @ 4718)
 [211] blake2b_compress (blake2b-ref.c:208 @ 95a3) [401] rotr64 (blake2-impl.h:155 @ 9333) [491] rs_signature_done (sumset.c:219 @ 45f0)
 [353] blake2b_compress (blake2b-ref.c:208 @ 95ac) [273] rotr64 (blake2-impl.h:155 @ 933d) [434] rs_signature_done (sumset.c:222 @ 4625)
  [87] blake2b_compress (blake2b-ref.c:208 @ 95b3) [402] rotr64 (blake2-impl.h:155 @ 938e) [4] rs_signature_find_match (sumset.c:247 @ 4720)
 [354] blake2b_compress (blake2b-ref.c:208 @ 9622) [274] rotr64 (blake2-impl.h:155 @ 93b5) [2] rs_signature_find_match (sumset.c:253 @ 4737)
 [355] blake2b_compress (blake2b-ref.c:208 @ 9636) [275] rotr64 (blake2-impl.h:155 @ 93d6) [46] rs_signature_find_match (sumset.c:247 @ 4746)
 [212] blake2b_compress (blake2b-ref.c:209 @ 9672) [403] rotr64 (blake2-impl.h:155 @ 940c) [52] rs_signature_find_match (sumset.c:254 @ 4855)
 [356] blake2b_compress (blake2b-ref.c:208 @ 9679) [276] rotr64 (blake2-impl.h:155 @ 9431) [7] rs_signature_find_match (sumset.c:257 @ 485b)
 [213] blake2b_compress (blake2b-ref.c:209 @ 9696) [277] rotr64 (blake2-impl.h:155 @ 946e) [12] rs_signature_find_match (sumset.c:256 @ 4874)
 [214] blake2b_compress (blake2b-ref.c:209 @ 96b1) [404] rotr64 (blake2-impl.h:155 @ 948b) [5] rs_signature_find_match (sumset.c:257 @ 487b)
 [215] blake2b_compress (blake2b-ref.c:209 @ 96bb) [405] rotr64 (blake2-impl.h:155 @ 949f) [492] rs_signature_init (sumset.c:189 @ 4520)
 [216] blake2b_compress (blake2b-ref.c:209 @ 96c4) [406] rotr64 (blake2-impl.h:155 @ 94d3) [435] rs_signature_weaksum_kind (sumset.h:110 @ 4641)
 [217] blake2b_compress (blake2b-ref.c:209 @ 96fa) [278] rotr64 (blake2-impl.h:155 @ 94f1) [463] rs_squirt_byte (netint.c:52 @ 7500)
 [146] blake2b_compress (blake2b-ref.c:209 @ 9701) [83] rotr64 (blake2-impl.h:155 @ 9527) [493] rs_squirt_n4 (netint.c:80 @ 7570)
 [218] blake2b_compress (blake2b-ref.c:209 @ 9712) [407] rotr64 (blake2-impl.h:155 @ 957e) [462] rs_squirt_netint (netint.c:65 @ 7530)
 [357] blake2b_compress (blake2b-ref.c:209 @ 9723) [279] rotr64 (blake2-impl.h:155 @ 95af) [455] rs_suck_n4 (netint.c:110 @ 7660)
 [219] blake2b_compress (blake2b-ref.c:209 @ 972d) [408] rotr64 (blake2-impl.h:155 @ 961e) [318] rs_suck_n4 (netint.c:117 @ 768a)
 [118] blake2b_compress (blake2b-ref.c:209 @ 9757) [409] rotr64 (blake2-impl.h:155 @ 9647) [456] rs_suck_netint (netint.c:95 @ 75e0)
 [220] blake2b_compress (blake2b-ref.c:209 @ 976c) [410] rotr64 (blake2-impl.h:155 @ 967f) [436] rs_suck_netint (netint.c:102 @ 7607)
 [221] blake2b_compress (blake2b-ref.c:209 @ 97a2) [280] rotr64 (blake2-impl.h:155 @ 96f3) [437] rs_suck_netint (netint.c:103 @ 760e)
 [119] blake2b_compress (blake2b-ref.c:209 @ 97b1) [157] rotr64 (blake2-impl.h:155 @ 970e) [66] rs_suck_netint (netint.c:104 @ 761c)
 [222] blake2b_compress (blake2b-ref.c:209 @ 97e0) [411] rotr64 (blake2-impl.h:155 @ 971f) [473] rs_trace_stderr (trace.c:106 @ 4da0)
 [223] blake2b_compress (blake2b-ref.c:209 @ 97f5) [281] rotr64 (blake2-impl.h:155 @ 9815) [57] rs_tube_catchup (tube.c:137 @ 8250)
 [224] blake2b_compress (blake2b-ref.c:209 @ 9831) [412] rotr64 (blake2-impl.h:155 @ 983a) [85] rs_tube_catchup (tube.c:138 @ 8267)
 [358] blake2b_compress (blake2b-ref.c:209 @ 9842) [413] rotr64 (blake2-impl.h:155 @ 9862) [93] rs_tube_catchup (tube.c:137 @ 826e)
 [147] blake2b_compress (blake2b-ref.c:209 @ 9856) [84] rotr64 (blake2-impl.h:155 @ 98e0) [56] rs_tube_catchup (tube.c:144 @ 8276)
 [225] blake2b_compress (blake2b-ref.c:210 @ 9868) [414] rotr64 (blake2-impl.h:155 @ 993e) [438] rs_tube_catchup (tube.c:156 @ 8282)
 [226] blake2b_compress (blake2b-ref.c:210 @ 989b) [415] rotr64 (blake2-impl.h:155 @ 995f) [136] rs_tube_catchup (tube.c:157 @ 8284)
  [63] blake2b_compress (blake2b-ref.c:210 @ 98cd) [416] rotr64 (blake2-impl.h:155 @ 996f) [465] rs_tube_copy (tube.c:179 @ 8440)
 [359] blake2b_compress (blake2b-ref.c:210 @ 9932) [282] rotr64 (blake2-impl.h:155 @ 99f2) [319] rs_tube_copy (tube.c:183 @ 8454)
 [120] blake2b_compress (blake2b-ref.c:210 @ 9946) [283] rotr64 (blake2-impl.h:155 @ 9a53) [460] rs_tube_write (tube.c:193 @ 8460)
 [360] blake2b_compress (blake2b-ref.c:210 @ 9963) [417] rotr64 (blake2-impl.h:155 @ 9a92) [320] rs_tube_write (tube.c:199 @ 848e)
 [148] blake2b_compress (blake2b-ref.c:210 @ 9973) [284] rotr64 (blake2-impl.h:155 @ 9ab9) [479] rs_whole_run (whole.c:61 @ 5040)
 [227] blake2b_compress (blake2b-ref.c:210 @ 99d5) [418] rotr64 (blake2-impl.h:155 @ 9ac7) [321] secure_zero_memory (blake2-impl.h:162 @ a156)
